mae,mse,mre,model,fit_time_sec,impute_time_sec
0.16450208555622559,0.1172601634543928,0.19797402041140919,SAITS,5.935988426208496,0.22751927375793457
0.2828040877953625,0.1505293380248255,0.3403474312214286,BRITS,609.8677043914795,11.650055170059204
0.5555258782395908,0.46617497056120955,0.66856107742221,MyLSTM,0.9743092060089111,0.006170511245727539
